,expression,numerical matches,exact matches
0,[x1*(x1*sin(x1**5 + x1) + x1) + sin(x1)],99,99.0
0,[x1*(x1**2*cos(x1**4 - x1) + x1) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**4 - x1)) + x1],99,99.0
0,[x1**2*(x1 + cos(x1*exp(-x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**3 - x1)) + x1],99,99.0
0,[x1*exp(2*x1*cos(1))],99,99.0
0,[2*x1 + sin(x1*(x1**2 + x1) - x1)],99,99.0
0,[x1**2 + x1 + sin(x1**3)],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[x1*exp(x1)],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(3*x1 + (x1*(x1**9*sin(x1) - x1) + x1)/(x1**2*(x1*exp(x1)/(x1 + (x1*(x1**12/log(x1**2) - x1) + x1)/(x1**2*(exp(x1**2) + exp(x1)/x1**2) + x1)) + exp(x1)) + x1))],99,99.0
0,[x1*(3*x1 + (x1*(x1**8*sin(x1) - x1) + x1)/(x1**2*(x1*exp(x1)/(x1 + (x1*(x1**12/log(x1**2) - x1) + x1)/(x1**2*(exp(x1) + exp(x1**2)) + x1)) + exp(x1)) + x1))],99,99.0
0,[x1*(3*x1 + (x1*(x1**9*sin(x1) - x1) + x1)/(x1**2*(x1*exp(x1)/(x1 + (x1*(x1**12/log(x1**2) - x1) + x1)/(x1**2*(exp(x1) + exp(x1**2)) + x1)) + exp(x1)) + x1))],99,99.0
0,[x1*(3*x1 + (x1*(x1**9*sin(x1) - x1) + x1)/(x1**2*(x1*exp(x1)/(x1 + (x1*(x1**12/log(x1**2) - x1) + x1)/(x1**2*(x1*exp(x1) + exp(x1**2)) + x1)) + exp(x1)) + x1))],99,99.0
0,[x1*(3*x1 + (x1*(x1**9*sin(x1) - x1) + x1)/(x1**2*(x1*exp(x1)/(x1 + (x1*(x1**11/log(x1**2) - x1) + x1)/(2*x1**2*exp(x1) + x1)) + exp(x1)) + x1))],99,99.0
0,[x1*(x1*(x1**4*(x1**2 + x1)*(x1**2 + x1*(-x1 + x1/(x1*(x1**3 + x1) + 3*x1)))*cos((x1**3*exp(x1*(x1 + (x1**4 + x1)*(x1*(x1**2 + 3*x1) - x1))) + 2*x1)/x1**2) + x1) + x1) + x1],0,99.0
0,[x1*(x1**2 + x1) + x1 + (-x1 + sin(x1))*sin(exp(x1**7*(x1**2 + x1)*exp(x1**3) + x1)/x1)],0,99.0
0,[x1*(x1**2 + x1) + x1 + (-x1 + sin(x1))*sin(exp(x1**7*(x1**2 + x1)*exp(x1**3) + x1)/x1)/x1],0,99.0
0,[x1*(x1**2 + x1) + x1 + (-x1 + sin(x1))*sin(exp(3*x1**11 + x1)/x1)/x1],0,99.0
0,[x1*(x1**2 + x1) + x1 + (-x1 + sin(x1))*sin(exp(x1**11*(x1**2 + x1) + x1)/x1)],0,99.0
0,[x1**2*(x1 + (x1**2*(x1**2 + x1) - x1)*exp(-x1 - sin(x1**3*(x1**2 + x1))) + 1) + x1],99,99.0
0,[x1**2*(x1 + (x1**2*(x1**2 + x1) - x1)*exp(-x1 - sin(x1**2*(x1**2 + x1))) + 1) + x1],99,99.0
0,[x1*(x1**2*(2*x1**3*cos(x1) + 2*x1)*exp(-x1) + x1) + x1],99,99.0
0,[(x1**3 + exp(x1))*sin(x1)],99,99.0
0,[exp(x1) - cos(x1**3 + x1)],99,99.0
0,[(2*x1 - sin(x1))*exp(x1)],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[3*x1**2],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1*(x1**20*(x1*sin(x1) + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1**2*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**16*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*sin(x1**2)*cos(2*x1**2*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**17*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*sin(x1)*cos(2*x1**2*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**19*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1**2*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**18*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1**2*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**17*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1**2*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**16*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1**2*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**18*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**15*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**13*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1**2*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**13*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1*(x1*(x1**12*(x1 + sin(exp(x1*(2*x1 + 1) + x1)))*cos(2*x1*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1**2*(x1 + exp(x1**15*(x1**2 + x1)*(x1**5/sin(x1) - x1))) + x1],0,99.0
0,[x1*(x1*(x1**20*cos(2*x1**2*exp(x1)) + x1) + x1) + x1],99,99.0
0,[x1**2*(x1 + exp(2*x1**15*(x1**4 - sin(x1)))) + x1],0,99.0
0,[x1**2*(x1 + exp(2*x1**13*(x1**5/sin(x1) - x1))) + x1],0,99.0
0,[x1*(x1*(x1**11*(1/2 - x1)*cos(x1**4*(x1**2 + x1)) + x1) + x1) + x1],99,99.0
0,[x1**2*(x1 + exp(x1**13*(x1**5/sin(x1) - x1))) + x1],0,99.0
0,[x1**2*(x1 + exp(x1**12*(x1**5/sin(x1) - x1))) + x1],0,99.0
0,[x1**2*(x1 + exp(x1**10*(x1**4 - sin(x1)))) + x1],0,99.0
0,[x1**2*(x1 + exp(x1**10*(x1**3 - sin(x1)))) + x1],0,99.0
0,[x1**2*(x1 + exp(x1**8*(x1**3 - sin(x1)))) + x1],0,99.0
0,[x1**2*exp(x1**4*(x1**5*sin(x1) - x1) + x1) + x1],0,99.0
0,[x1**2*(x1 + cos(x1**4*(x1**6 - x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**4*(-x1**5 + x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**4*(-x1**4 + x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**3*(x1**4 - x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**3*(x1**3 - x1))) + x1],99,99.0
0,[x1**2*(x1 + cos(x1**3*(-x1**2 + x1))) + x1],99,99.0
0,[x1*(x1**2*cos(x1*(-x1**2 + x1)) + x1) + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[3*x1**2],99,99.0
0,[x1 + sin(x1)],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[2*x1**2 + x1],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1**2*(x1 + log(2*x1**2*(x1 + (x1**2 + (2*x1 + 1)/x1**2)/x1)))*(x1 + cos(exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1))))*sin(x1) + x1],99,99.0
0,[x1**2*(x1 + log(2*x1**2*(x1 + (x1**2 + (x1 + 1)/x1**2)/x1)))*(x1 + cos(exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1))))*sin(x1) + x1],99,99.0
0,[x1 + (x1*(x1 + cos(x1 - x1/(x1*log(x1) + x1)))*(x1 + cos(x1**2 - x1 + exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1)))) + x1)*sin(x1)],99,99.0
0,[x1*(x1 + (x1 + cos(x1))*sin(x1))*(x1 + cos(exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1)))) + x1],99,99.0
0,[x1 + (2*x1**2*(x1 + cos(x1**2 - x1 + exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1)))) + x1)*sin(x1)],99,99.0
0,[x1 + (2*x1**2*(x1 + cos(exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1)))) + x1)*sin(x1)],99,99.0
0,[x1*(x1 + cos(exp((x1 + log(x1 + 1))*exp(log(2*x1 + log(5*x1 + 2))/x1))))*(x1**2 + x1) + x1],99,99.0
0,[x1*(3*x1 + sin(1/(-x1**3 + x1**2)) + cos(x1*exp(x1**3 + x1*exp(x1) + x1)))],0,99.0
0,[x1*(x1*(x1 + sin(1/log(x1)) + cos(exp(-x1 + x1/(-x1**3 + x1**2)))) + x1 + cos(x1))],0,99.0
0,[x1**2*(x1**2 - sin(x1 - x1/log(x1))) + 2*x1],0,99.0
0,[x1**2*(x1 - sin(x1 - x1/log(x1))) + 2*x1],0,198.0
0,[x1**2*(x1 - sin(x1 - x1/log(x1))) + 2*x1],0,198.0
0,[x1*(x1 - sin(x1 - x1/log(x1))) + 2*x1],0,99.0
0,[x1*(x1 + sin(x1/log(x1))) + 2*x1],0,99.0
0,[3*x1 + sin(x1/log(x1))],0,99.0
0,[x1*(x1*sin(2*x1**2) + x1) + x1],99,99.0
0,[2*x1**2*(-x1**2 + 2*x1) + x1],99,99.0
0,[x1*(x1**2 + x1 + 1)],198,99.0
0,[x1*(x1**2 + x1) + x1],198,99.0
0,[2*x1**2 + x1],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1**2*(x1*sin(x1*exp(x1**4*(x1*(x1**4*(x1**3*(x1**2 + 4*x1) + x1) + x1) + x1) + x1)) + x1)*(x1**3*(x1*sin(x1*exp(x1**4*(x1*(x1**4*(x1**2*(x1**3*(x1**2 + 4*x1) + x1) + x1) + x1) + x1) + exp(x1**2 + 4*x1))) + x1) + x1*sin(x1*(2*x1**4 + x1))) + x1*sin(x1*(x1**3*(x1**5*(x1 + exp(x1*(x1*(x1**2*(x1**4*(x1**2 + x1) + x1**2*(x1**2 + 2*x1) + 3*x1) + x1) + x1))) + 2*x1) + x1)) + x1],0,99.0
0,[x1*(x1*sin(x1**2*(x1**5*(x1*(2*x1**2*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1) + x1) + 2*x1) + x1)) + 2*x1 + (x1*sin(x1*(x1**2*(x1**2*(x1*(x1**3 + x1**2*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1)) + 2*x1) - x1) + x1)) + 2*x1)*sin(x1**2*(6*x1**5 + 2*x1)*(x1**5*(x1*(x1**2*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1) + x1) + 2*x1) + x1)))],0,99.0
0,[x1**2*(x1*sin(x1*exp(x1**4*(x1*(x1**4*(x1**3*(x1**2 + 4*x1) + x1) + x1) + x1) + x1)) + x1)*(x1**3*(x1*sin(x1*exp(x1**4*(x1**2 + 4*x1) + x1)) + x1) + x1*sin(x1*(2*x1**4 + x1))) + x1*sin(x1*(x1**3*(x1**5*(x1 + exp(x1*(x1*(x1**2*(x1**4*(x1**2 + x1) + x1**2*(x1**2 + 2*x1) + 3*x1) + x1) + x1))) + x1) + x1)) + x1],0,99.0
0,[x1*(x1*(x1*sin(x1*(x1**3 + x1)) + x1)*sin(x1**2*(6*x1**5 + 2*x1)*(x1**5*(x1*(x1**2*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1) + x1) + 2*x1) + x1)) + x1*sin(x1**2*(x1**5*(x1*(2*x1**2*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1) + x1) + 2*x1) + x1)) + 2*x1)],0,99.0
0,[x1*(x1*(x1 + sin(x1**2*(x1**5*(x1*(2*x1**2*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1) + x1) + 2*x1) + x1))) + x1*sin(x1**2*(6*x1**5 + 2*x1)*(x1**5*(x1*(x1**2*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1) + x1) + 2*x1) + x1)) + 2*x1)],0,99.0
0,[-x1**2 + x1*(x1*sin(x1**2*(6*x1**5 + 2*x1)*(x1**5*(x1*(x1**2*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1) + x1) + 2*x1) + x1)) + 2*x1 + sin(x1**2*(x1**5*(x1*(2*x1**2*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1) + x1) + x1) + x1))/x1) + x1],0,99.0
0,[x1*(x1*sin(x1**2*(6*x1**5 + 2*x1)*(x1**5*(x1*(x1**2*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1) + x1) + 2*x1) + x1)) + 2*x1 + sin(x1**2*(x1**5*(2*x1**3*(x1**2*exp(x1**3*(x1**2 + x1) + 3*x1) + x1) + 2*x1) + x1))/x1)],0,99.0
0,[x1*(x1**2*(x1 + sin(x1*(2*x1 + exp(x1**3*(x1**6*(x1*(x1**4 + x1) + x1)*(x1*(x1**2*(x1**2*(x1*(2*x1**5 - x1) + x1) + 2*x1) + x1) + x1) + 2*x1)))) + sin(x1*(x1*(x1*(x1**2*(x1*(2*x1 + exp(x1**2*(2*x1**5 + x1))) + x1) + x1) + x1) + x1))) + 2*x1)],0,99.0
0,[x1*(x1*(x1**2*(x1*(x1 + sin(x1))*sin(x1**2*exp(x1*(x1**2*(-2*x1 + exp(x1*(x1**2 + x1))) + x1))) + x1) + x1) + sin(x1**2*(x1*(x1*(-x1 + exp(x1**2*(x1*(2*x1**2 + 2*x1) - x1) + 2*x1)) - x1) + x1))) + x1],0,99.0
0,[x1*(x1**2*(x1**2*sin(x1*exp(2*x1**4 + x1)) + 2*x1)*sin(exp(exp(2*x1**4 + x1))) + x1*sin(exp(x1*exp(2*x1**4) + 2*x1)) + 3*x1)],0,99.0
0,[x1*(x1*(x1**2*(2*x1**5 + x1)*sin(x1*(x1**2*(x1**2*(x1*(2*x1 + exp(x1**2*(x1**5*(2*x1 + log(x1)) + x1))) + x1) + 2*x1) + 2*x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1 + (exp(x1**2) + log(x1))*sin(x1*(x1*(x1**4*(x1**2*(x1**2*(x1**2*exp(x1**4*(x1**2 + x1) + x1) + x1) + x1) + x1) + 2*x1) + x1) + x1)) + 2*x1)],0,99.0
0,[x1*(x1**2*sin(exp(x1*exp(2*x1**4) + 2*x1)) + x1**2*sin(exp(exp(4*x1**8 + x1))) + 3*x1)],0,99.0
0,[x1*(x1*(x1*exp(x1**2)*sin(x1*(x1*(x1**4*(x1**2*(x1**2*exp(x1**4*(x1**2 + x1) + x1) + x1) + x1) + 2*x1) + x1) + x1) + x1) + 2*x1)],0,99.0
0,[x1*(x1*(x1**2*sin(x1**3 + x1 + exp(x1*exp(3*x1))) + x1*sin(exp(x1*(x1*(x1**3 + 2*x1) + 2*x1) + x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1**2*sin(2*x1 + exp(x1*exp(3*x1))) + x1*sin(exp(x1*(x1*(x1**3 + 2*x1) + 2*x1) + x1)) + x1) + sin(x1)) + x1],0,99.0
0,[x1*(x1*(x1**2*sin(2*x1 + exp(x1*exp(3*x1))) + x1*sin(exp(x1*(x1*(x1**3 + 2*x1) + 2*x1) + x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1*(x1*sin(2*x1 + exp(x1*exp(3*x1))) + x1*sin(exp(x1*(x1*(x1**3 + 2*x1) + 2*x1) + x1)) + x1) + x1) + x1],0,99.0
0,[x1*(x1**2*sin(exp(x1*exp(2*x1**4) + 2*x1)) + x1**2*sin(exp(exp(2*x1**4 + x1))) + 3*x1)],0,99.0
0,[x1*exp(x1**2*(x1 + sin(x1**3*(x1**2*(x1**2*exp(x1**6*(x1**2 + x1)) + x1) + x1)*exp(x1) + x1)))],0,99.0
0,[x1*(3*x1 + sin(x1**3*exp(x1**3*(x1**2*(x1**3*(x1**2 + 2*x1) + 2*x1) + x1) + x1)))],0,99.0
0,[x1*(x1**3*(x1 + 1)*sin(exp(x1*exp(2*x1**4) + 2*x1)) + 3*x1)],0,99.0
0,[x1*(2*x1**3*sin(exp(x1*exp(2*x1**4) + 2*x1)) + 3*x1)],0,99.0
0,[x1*(x1*(x1*(x1**2 + x1)*sin(x1**3/log(x1) + 2*x1) + x1) + x1) + x1],0,99.0
0,[x1*(-x1*(-x1 + exp(sin(x1/log(x1)))) + x1 + exp(sin(x1**2)))],0,99.0
0,[x1*(x1**2 + x1 + exp(sin(x1)) - exp(sin(x1/log(x1))))],0,99.0
0,[x1*(x1**3 + x1 + exp(x1) - exp(sin(x1/log(x1))))],0,99.0
0,[x1*(2*x1 + exp(sin(x1)) - exp(sin(x1/log(x1))))],0,99.0
0,[x1*(x1**2 + 2*x1 - sin(x1/log(x1)))],0,99.0
0,[x1*(3*x1 - sin(x1/log(x1)))],0,99.0
0,[x1*(exp(sin(x1)) - sin(x1/log(x1)))],0,99.0
0,[x1*(2*x1 - sin(x1/log(x1)))],0,99.0
0,[x1*(4*x1 - sin(2*x1**3))],99,99.0
0,[x1**2*(x1 + sin(1/x1)) + x1],99,99.0
0,[x1*sin(x1 + log(x1)) + 2*x1],99,99.0
0,[x1**3 + x1 + sin(x1**2)],99,99.0
0,[x1*(2*x1 + sin(1))],99,99.0
0,[x1*(x1 + sin(x1**2)) + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[x1*exp(x1)],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1 + cos(x1*(11*x1 + 2*exp(x1**2 + 5*x1 + 1)) + 2*x1)) + x1*log(x1**2 + exp(x1**3*(x1**2*(x1 + cos(5*x1 + exp(4*x1))) + 2*x1))) - x1 + log(exp(x1) + sin(x1))],0,99.0
0,[x1*(x1*exp(x1*log(x1*exp(x1*log(x1 + exp(cos(x1*(7*x1 + exp(5*x1)))))) + exp(cos(x1*(6*x1 + exp(x1*(6*x1 + exp(5*x1)) + 5*x1)) + x1)))) + x1)],0,99.0
0,[x1**3*(3*x1 + log(x1) + sin(x1 + exp(x1 + (5*x1 + exp(2*x1))/x1)) + sin(2*x1 + exp(x1 + (x1 + exp(x1**2))/x1)) + sin(2*x1 + exp(x1 + exp(2*x1)))) + x1],0,99.0
0,[x1*(x1**2*cos(x1 + exp(x1*(x1**2 + x1*log(x1) + 2*x1 + exp(2*x1)))) + x1**2*cos(x1 + exp(x1*(x1**3 + x1*log(x1) + 2*x1 + exp(2*x1)))) + x1)*log(5*x1**3) + x1 + sin(x1)],0,99.0
0,[x1**3*(x1**2*(sin(x1) + sin(2*x1 + exp(x1**3 + 4*x1 + (x1 + exp(x1**3))/x1)))*(x1 + sin(x1) + sin(x1 + exp(x1**3 + 2*x1))) + x1 + cos(x1)/x1) + x1],0,99.0
0,[x1**3*(2*x1 + sin(x1 + exp(x1 + (5*x1 + exp(2*x1))/x1)) + sin(2*x1 + exp(x1 + (x1 + exp(x1**2))/x1)) + cos(x1)) + x1],0,99.0
0,[x1**2*(x1*exp(cos(exp(x1 + x1*exp(-x1))*exp(x1**2 + exp(x1)))) + x1) + x1*(x1*exp(cos(2*x1*exp(x1**2 + exp(x1 + x1*exp(-x1))))) + x1)*sin(x1)],0,99.0
0,[x1*(x1*(2*x1 + cos(2*x1/log(x1)) + cos(exp(x1*(3*x1 + exp(x1)) + 2*x1)) + 1) + x1)],0,99.0
0,[x1*(x1*(3*x1 + cos(2*x1/log(x1)) + cos(exp(x1*(3*x1 + exp(x1)) + 2*x1))) + x1)],0,99.0
0,[x1**2*(x1 + exp(sin(x1*(2*x1 + exp(2*x1 + (4*x1 + 1)/x1))))) + x1],99,99.0
0,[x1*(x1*(3*x1 + cos(2*x1/log(x1)) + cos(exp(3*x1**2 + x1))) + x1)],0,99.0
0,[x1*(x1*exp(sin(x1 + (x1/6 + exp(exp(x1**3 + x1))/6)/x1)) + 2*x1)],0,99.0
0,[x1**2*(x1 + cos(x1**2*exp(4*x1 + 1)) + E)],99,99.0
0,[x1*(x1*exp(x1*cos(3*x1**2*(x1 + exp(3*x1**2)))) + 2*x1)],99,99.0
0,[x1**3*(3*x1 + sin(x1 + 4*x1/log(x1))) + x1],0,99.0
0,[x1**2*(3*x1 + sin(x1 + 4*x1/log(x1))) + x1],0,99.0
0,[x1*(x1*(cos(2*x1/log(x1)) - cos(exp(x1))) + 3*x1)],0,99.0
0,[x1*(x1**2 + 3*x1 + cos(2*x1/log(x1)))],0,99.0
0,[x1*(3*x1 + sin(x1) + cos(2*x1/log(x1)))],0,99.0
0,[x1*(x1*(-x1**2 + x1 + cos(2*x1/log(x1))) + 3*x1)],0,99.0
0,[x1*(2*x1 + exp(cos(2*x1/log(x1))))],0,99.0
0,[x1*(3*x1 + exp(sin(log(1 - x1))))],0,99.0
0,[x1*(3*x1 + cos(2*x1/log(x1)))],0,99.0
0,[x1*exp(sin(x1))/cos(x1**2)],99,99.0
0,[x1*(2*x1**4 + x1) + x1],99,99.0
0,[x1**2*(2*x1**2 + x1) + x1],99,99.0
0,[(x1**2 + x1)/cos(x1)],99,99.0
0,[2*x1*(x1**2 + x1)],99,99.0
0,[4*x1**2],99,99.0
0,[3*x1],99,99.0
0,[x1*exp(x1*cos(x1 + exp(E*x1**13*(x1**8*exp(x1**11)*exp(x1**9*exp(x1**4) - x1) - exp(x1)))) + x1)],0,99.0
0,[x1*exp(x1 + cos(x1 + exp(E*x1**13*(x1**7*exp(x1**12)*exp(x1**9*exp(x1**4) - x1) - exp(x1)))))],0,99.0
0,[x1*exp(x1 + cos(x1 + exp(x1**9*(x1**8*exp(x1**11)*exp(x1**9*exp(x1**4) - x1) - exp(x1))*exp(x1**5))))],0,99.0
0,[x1*(x1**3*exp(x1*cos(exp(4*x1))) + x1)*exp(x1**2*exp(-x1)*cos(exp(2*x1**3 + x1))) + x1],0,99.0
0,[x1*(x1**2*exp(x1**3*cos(exp(4*x1))/(x1*(-x1 + cos(x1)) + x1)) + x1) + x1],99,99.0
0,[x1*(x1**2*exp(x1**2*exp(-cos(2*x1**2))*cos(exp(4*x1))) + x1) + x1],99,99.0
0,[x1*(x1**2*exp(x1**2*(x1 + cos(x1))*cos(exp(4*x1))) + x1) + x1],0,99.0
0,[x1*(x1**2*exp(x1**2*cos(exp(4*x1))) + x1**2) + x1],99,99.0
0,[x1*(x1**3*exp(x1*cos(exp(4*x1))) + x1) + x1],99,99.0
0,[x1*(x1**4*exp(x1*cos(exp(4*x1))) + x1) + x1],99,99.0
0,[x1*(x1**2*exp(x1**2*cos(exp(4*x1))) + x1) + x1],99,99.0
0,[x1*(x1**2*exp(x1*cos(exp(4*x1))) + x1) + x1],99,99.0
0,[x1*(x1**2*exp(cos(exp(4*x1))) + x1) + x1],99,99.0
0,[x1 + exp(x1*sin(x1**2*(x1**3 + x1))) - cos(x1)],99,99.0
0,[x1*(x1 + exp(x1**2*sin(x1**3*exp(x1))))],99,99.0
0,[-x1*cos(x1**2*exp(x1**2) + x1) + 2*x1],99,99.0
0,[2*x1 + sin(x1**3*exp(x1) - x1)],99,99.0
0,[2*x1*sin(x1**2*(x1**2 + x1)) + x1],99,99.0
0,[x1 + exp(x1)*sin(x1**3)],99,99.0
0,[exp(x1) - cos(2*x1**2)],99,99.0
0,[x1**3*exp(x1) + x1],99,99.0
0,[2*x1**3 + x1],99,99.0
0,[3*x1**2],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(x1**2 + sin(x1) + (x1**2*(x1**2 + x1)*sin(x1*(exp((2*x1*log(x1) + 4*x1)/x1) + 1/(x1*exp(2*x1*exp(-x1)) - x1))) + x1)/x1)],99,99.0
0,[x1*(-x1**2*sin(x1**2*(2*x1**2 + x1) - x1**2*exp(x1 + exp(x1))) + x1 + (x1*sin(x1**2*(2*x1**2 + x1) + x1**2*exp(x1 + exp(x1)) + 2*x1) + x1)*sin(x1)) + x1],0,99.0
0,[x1*(x1**2*(cos(x1*exp(x1*(x1*(x1**2 + x1)*exp(x1) + x1) + x1) - x1) + cos(exp(x1*exp(x1*(x1**2*(x1**3 + x1) + x1) - x1) - x1)) + 1) + x1) + x1],0,99.0
0,[x1**2*(2*x1 + sin(x1*(x1**2 + x1*(2*x1**2 + 3))*exp(2*x1))) + x1],99,99.0
0,[x1**2*(2*x1*sin(x1*(x1*(2*x1**2 + (x1**2 + 2*x1)/x1) + x1)*exp(2*x1)) + 2*x1) + x1],99,99.0
0,[x1**2*(x1*sin(x1*(x1*(2*x1**2 + (x1**2 + 2*x1)/x1) + x1)*exp(2*x1)) + 2*x1) + x1],99,99.0
0,[x1**2*(x1 + sin(x1*(x1*(2*x1**2 + 3) + x1)*exp(2*x1)) + 1) + x1],99,99.0
0,[x1*(x1*(x1**2*sin(exp(x1*(5 - x1))) + x1) + x1) + x1],99,99.0
0,[x1**2*(2*x1 + sin(x1*(x1*(2*x1**2 + 3) + x1)*exp(2*x1))) + x1],99,99.0
0,[x1*(x1*(x1**2*sin(exp(3*x1 + 1)) + 1) + x1) + x1],99,99.0
0,[x1*(exp(x1**3) - sin(x1/log(x1**2)))],0,99.0
0,[x1*(exp(x1**2) - sin(x1/log(x1**2)))],0,99.0
0,[x1*(exp(x1**2) - sin(x1**2/log(x1**2)))],0,99.0
0,[x1*(x1*sin(exp(2*x1**2)) + 3*x1)],99,99.0
0,[x1*(3*x1 + sin(x1/(1 - x1)))],0,99.0
0,[x1*(exp(x1) - sin(x1/log(x1)))],0,99.0
0,[x1/sin(exp(x1)) + sin(x1)],99,99.0
0,[x1 + x1/sin(exp(x1**2))],99,99.0
0,[x1 + x1/sin(exp(x1))],99,99.0
0,[x1 + x1/cos(x1**2)],99,99.0
0,[2*x1*sin(x1) + x1],99,99.0
0,[x1*(x1**2 + x1) + x1],99,99.0
0,[x1*exp(x1)],99,99.0
0,[x1 + sin(x1)],99,99.0
0,[x1**2 + x1],99,99.0
0,[x1*(2*x1 + (x1*cos(x1 + exp(x1*exp(x1**2))) + 1)*(x1**2*(x1 + cos(x1 + x1*exp(-x1) + exp(x1*exp(x1**2)))) - x1) + 1)],0,99.0
0,[x1**2*(x1**3*sin(x1**3*exp(x1**4*exp(x1))) + x1)*sin(x1**3*exp(x1**4*exp(x1))) + x1*(x1**7 + x1) + x1],0,99.0
0,[x1**2*(x1*sin(x1**12*(x1**3 + x1)*exp(exp(x1))) + x1) + x1**2 + x1],0,99.0
0,[x1**2*(x1*sin(x1**3*(2*x1**10*(x1*exp(exp(x1)) + x1) - x1)) + x1) + x1**2 + x1],0,99.0
0,[x1*(x1*sin(2*x1**14*exp(exp(x1))) + 3*x1)],0,99.0
0,[x1*(x1**2*sin(x1*(-x1**2*exp(exp(x1)) + x1)) + 2*x1) + x1],0,99.0
0,[x1*(x1*(x1*(x1 + cos(2*x1 + exp(x1*exp(x1**2)))) - x1) + 2*x1 + 1)],0,99.0
0,[x1*(x1**2*exp(x1**2*sin(x1*exp(x1**4*(exp(x1) + log(x1))))) + x1) + x1],0,99.0
0,[x1**2*(2*x1 + sin(x1**5*(x1**2*(-x1 + exp(exp(x1**3))) + x1))) + x1],0,99.0
0,[x1**2*(2*x1 + sin(x1**5*exp(exp(x1**4)))) + x1],0,99.0
